tick,pubid,age,xcor,ycor,borough,OAID,spend,nearby_pubs,rating,numrat,income_per_tick,pubrent,alive_at_40,int_xcor,int_ycor
1,new_4284,0,36,44,Redbridge,E00175160,60062,8,3.106734836293999,0,0,5670.000000000001,0,36,44
1,new_4285,0,56,53,Havering,E00011496,38951,2,2.583122681283171,0,0,5500.000000000001,0,56,53
39,new_4286,38,-72,45,Harrow,E00010945,181808,6,4.992254593715274,0,640779.5364,6085.000000000001,1,-72,45
1,new_4287,0,54,-21,Bexley,E00001877,34080,8,4.550650310311712,0,0,5020.000000000001,0,54,-21
39,new_4288,38,13,32,Waltham Forest,E00022239,70592,8,4.655744497551803,0,774802.0162,5060.000000000001,1,13,32
1,new_4289,0,-28,10,Kensington and Chelsea,E00014169,155751.91,41,3.5227489611102105,0,0,11850.000000000002,0,-28,10
3,new_4290,2,45,-4,Bexley,E00001950,67031,15,2.859969249810791,0,368449.6268,3560,0,45,-4
39,new_4291,38,43,-63,Bromley,E00003651,1636074,2,4.436950788140373,0,1221106.07,6455,1,43,-63
39,new_4292,38,-75,-13,Hounslow,E00012904,189381,10,4.159476078403538,0,610493.8544,4205,1,-75,-13
39,new_4293,38,-93,2,Hillingdon,E00012566,118518,8,3.4215779708751315,0,666001.5138,4300,1,-93,2
39,new_4294,38,-31,-28,Merton,E00017229,144290,20,2.582837627332032,0,1092501.1387,8670,1,-31,-28
39,new_4295,38,-56,38,Harrow,E00010893,137628,19,2.8857829150593006,0,569397.7147,4555,1,-56,38
39,new_4296,38,-3,65,Enfield,E00007299,72890.65,6,2.7512143630963584,0,1117019.7396,5910.000000000001,1,-3,65
39,new_4297,38,-60,-6,Hounslow,E00013297,256219,16,4.458843148479082,0,1175162.3821,5595,1,-60,-6
39,new_4298,38,58,44,Havering,E00011619,42085.85999999999,6,4.75925025926973,0,654328.3924,4135.000000000001,1,58,44
1,new_4299,0,-41,56,Barnet,E00001122,107518,3,4.133778754230308,0,0,5305,0,-41,56
39,new_4300,38,-36,-32,Merton,E00017438,189012,21,4.5809806408921565,0,786320.2135,4220,1,-36,-32
39,new_4301,38,10,2,Southwark,E00177510,233736,25,4.131037159320932,0,806742.2616,6705,1,10,2
39,new_4302,38,-64,-4,Hounslow,E00013284,119881,16,3.766158157360175,0,647296.2811,4855,1,-64,-4
39,new_4303,38,19,10,Tower Hamlets,E00183725,96029.58,21,3.3096994406315643,0,806856.7304,5350.000000000001,1,19,10
39,new_4304,38,-9,36,Haringey,E00010110,79815.33000000002,10,3.342465954848592,0,1246003.3238,8160,1,-9,36
39,new_4305,38,34,18,Newham,E00017807,96401.67999999998,13,4.691358557385961,0,1346867.5703,3755.000000000001,1,34,18
1,new_4306,0,80,40,Havering,E00011452,57412,3,2.832380605717184,0,0,5500,0,80,40
1,new_4307,0,82,45,Havering,E00011476,30808,1,3.3232750763696965,0,0,4500.000000000001,0,82,45
1,new_4308,0,77,48,Havering,E00011375,32295.709999999995,5,2.5172131125818,0,0,3850,0,77,48
39,new_4309,38,-63,46,Harrow,E00010730,116865,6,2.771246094752329,0,469392.5088,4059.999999999999,1,-63,46
1,new_4310,0,-53,-18,Richmond upon Thames,E00019200,111041,10,3.387424663089997,0,0,6450,0,-53,-18
1,new_4311,0,41,-58,Bromley,E00003648,1361636,3,2.9514645794859637,0,0,5999.999999999999,0,41,-58
1,new_4312,0,-10,66,Enfield,E00171167,126804,3,3.9325846870488856,0,0,9145,0,-10,66
39,new_4313,38,36,-1,Greenwich,E00008459,92995,15,4.629603008264024,0,761904.0745,4195.000000000001,1,36,-1
39,new_4314,38,-53,11,Ealing,E00006101,112457,24,3.21879109331453,0,791851.0813,7320,1,-53,11
39,new_4315,38,-31,10,Kensington and Chelsea,E00014462,137527.52000000005,41,2.9577078506040233,0,863762.815,6054.999999999999,1,-31,10
39,new_4316,38,-41,3,Ealing,E00006842,188337.27999999997,34,3.5082223093632408,0,1347736.4548,9799.999999999998,1,-41,3
39,new_4317,38,38,-20,Greenwich,E00007949,90879,6,3.452192165830362,0,930174.6562,4875.000000000001,1,38,-20
1,new_4318,0,75,7,Havering,E00011695,42840,2,4.278748589941476,0,0,4000.000000000001,0,75,7
39,new_4319,38,-1,12,City of London,E00000018,204155,9,3.183350844764292,0,3784022.861,14580,1,-1,12
1,new_4320,0,2,-25,Lambeth,E00019862,140213.98999999996,22,2.568123111871457,0,0,6429.999999999998,0,2,-25
39,new_4321,38,-78,-15,Hounslow,E00012892,108677,10,4.815379728892662,0,966131.5007,3880,1,-78,-15
39,new_4322,38,46,-9,Bexley,E00002010,89201,13,2.946132857725188,0,489874.3956,3820.000000000001,1,46,-9
39,new_4323,38,-22,-53,Sutton,E00020604,168729,18,3.574529268729378,0,1251784.3554,5770,1,-22,-53
39,new_4324,38,-89,8,Hillingdon,E00184474,46515,12,3.625888924328144,0,697996.0404,5155,1,-89,8
39,new_4325,38,-63,-7,Hounslow,E00013121,208138,24,2.910637075903572,0,955794.8598,4165,1,-63,-7
1,new_4326,0,72,56,Havering,E00011366,313336,2,3.3710495723666076,0,0,4985,0,72,56
1,new_4327,0,61,24,Barking and Dagenham,E00000180,52200,12,4.775825230828806,0,0,4000.000000000001,0,61,24
1,new_4328,0,12,-14,Lewisham,E00016337,93195.74,23,2.7893710954244044,0,0,5920,0,12,-14
39,new_4329,38,21,-57,Croydon,E00005378,71095,4,4.638857189502632,0,712614.2131,3499.999999999999,1,21,-57
1,new_4330,0,-11,63,Enfield,E00171167,126804,5,4.21731609704924,0,0,5550.000000000001,0,-11,63
39,new_4331,38,-33,-34,Merton,E00017546,121764,18,4.200151418180603,0,962338.0944,6180,1,-33,-34
1,new_4332,0,-1,46,Enfield,E00007720,48222.12,13,3.572374561230234,0,0,4989.999999999999,0,-1,46
1,new_4333,0,-35,13,Hammersmith and Fulham,E00009367,128533,20,3.2562871599767966,0,0,8360.000000000002,0,-35,13
39,new_4334,38,-67,-8,Hounslow,E00179159,49016,22,4.991000232616415,0,691399.7806,4105.000000000001,1,-67,-8
39,new_4335,38,75,28,Havering,E00011779,41129,4,4.45145275326271,0,1173053.4852,5100,1,75,28
2,new_4336,1,-13,-35,Merton,E00184361,68706,11,3.1802745100773127,0,426737.1795,4140,0,-13,-35
2,new_4337,1,13,74,Enfield,E00007192,67355,5,2.756629743000975,0,430574.0456,3890.000000000001,0,13,74
39,new_4338,38,-5,8,City of London,E00000025,42984,9,4.519720569676002,0,2130622.2826,15000,1,-5,8
1,new_4339,0,1,70,Enfield,E00007029,90725,5,2.8877852597556144,0,0,5925.000000000001,0,1,70
39,new_4340,38,22,-26,Lewisham,E00016366,78323,9,2.9287561033500773,0,874458.5879,4574.999999999999,1,22,-26
39,new_4341,38,6,-61,Croydon,E00005491,146491,7,2.7288000441080595,0,723543.8137,5060.000000000001,1,6,-61
39,new_4342,38,-19,-5,Wandsworth,E00023068,284932.13,35,3.9377960197359783,0,1368207.6966,6124.999999999999,1,-19,-5
2,new_4343,1,15,67,Enfield,E00007127,59605,4,3.5386295128322702,0,490716.1821,4000,0,15,67
39,new_4344,38,-23,-11,Wandsworth,E00022719,181893.56,43,3.5950950176370315,0,838835.4455,7500,1,-23,-11
39,new_4345,38,-68,-21,Hounslow,E00012976,101552.32,10,3.965233794870132,0,1000930.6357,5460,1,-68,-21
1,new_4346,0,-96,2,Hillingdon,E00012581,85369,6,3.078580031173467,0,0,5500,0,-96,2
1,new_4347,0,-57,37,Harrow,E00010900,109397,20,3.293639521701646,0,0,5500,0,-57,37
1,new_4348,0,-6,-52,Croydon,E00005843,105154,13,3.8968891164410926,0,0,4365.000000000001,0,-6,-52
39,new_4349,38,-14,-32,Merton,E00017159,85970.6,19,2.588111301609674,0,610761.0607,3805,1,-14,-32
39,new_4350,38,-59,5,Ealing,E00179156,117943,18,2.646606364991208,0,686491.0233,5695,1,-59,5
39,new_4351,38,-87,2,Hillingdon,E00012573,176612,5,4.284409249008747,0,654235.8466,4240.000000000001,1,-87,2
39,new_4352,38,16,-14,Lewisham,E00016555,110334,18,3.83687957972718,0,772996.6111,5515,1,16,-14
39,new_4353,38,-35,-32,Merton,E00017438,189012,19,3.734944135439134,0,812223.7823,5025,1,-35,-32
1,new_4354,0,64,27,Barking and Dagenham,E00000197,54573,11,4.814297117671449,0,0,4949.999999999999,0,64,27
39,new_4355,38,20,-9,Lewisham,E00016182,99234.03,18,4.663281779287244,0,1108610.6434,7860,1,20,-9
39,new_4356,38,-40,-25,Kingston upon Thames,E00014876,184356,3,4.9799083992861455,0,1708485.7359,6475,1,-40,-25
39,new_4357,38,-65,8,Ealing,E00006065,82223,10,4.366615372570557,0,744987.5365,4629.999999999999,1,-65,8
39,new_4358,38,26,-36,Bromley,E00003278,113680,13,4.366291014242318,0,640932.6474,5450.000000000001,1,26,-36
1,new_4359,0,26,-67,Bromley,E00003181,150048,2,2.5890671124241953,0,0,4465.000000000001,0,26,-67
39,new_4360,38,-14,-62,Sutton,E00020667,211463,7,4.6980571644752205,0,503830.9005,4110.000000000001,1,-14,-62
39,new_4361,38,68,26,Havering,E00011784,49026.869999999995,5,2.9843281875184378,0,843644.9273,4440.000000000001,1,68,26
1,new_4362,0,58,13,Barking and Dagenham,E00000434,50278,2,4.269418733688605,0,0,4000.000000000001,0,58,13
39,new_4363,38,-50,14,Ealing,E00006379,250601,13,4.695911747486736,0,1344011.7787,6879.999999999998,1,-50,14
39,new_4364,38,-6,-56,Croydon,E00005455,210344,15,3.719154908928059,0,638887.3803,4130,1,-6,-56
1,new_4365,0,-12,-58,Croydon,E00005094,405049,9,3.273878959307727,0,0,5550,0,-12,-58
1,new_4366,0,-1,50,Enfield,E00007426,47428,12,3.7082875495147976,0,0,5480,0,-1,50
1,new_4367,0,60,31,Havering,E00011209,67167,10,4.231226080770586,0,0,4450.000000000001,0,60,31
39,new_4368,38,-45,-6,Richmond upon Thames,E00174883,115354,15,3.5809595120574107,0,1148413.4149,6410.000000000002,1,-45,-6
39,new_4369,38,-35,6,Hammersmith and Fulham,E00009823,203306.46,47,3.09950413883735,0,1000314.243,8224.999999999998,1,-35,6
1,new_4370,0,-17,41,Haringey,E00010019,96371,17,2.987973045869677,0,0,7960,0,-17,41
39,new_4371,38,-5,15,Islington,E00013557,165138.24,11,4.894621045132979,0,5698615.886,11780.000000000002,1,-5,15
39,new_4372,38,36,-35,Bromley,E00003151,112008,8,4.99982925483786,0,980333.9172,5980,1,36,-35
1,new_4373,0,-76,-25,Hounslow,E00012962,79457,5,3.6979660530724674,0,0,4955,0,-76,-25
39,new_4374,38,15,6,Tower Hamlets,E00167122,244900.26829268297,34,3.7548614083323977,0,1156183.1186,8215,1,15,6
39,new_4375,38,-73,-18,Hounslow,E00013013,115685,9,2.731366103184276,0,696144.0471,4549.999999999999,1,-73,-18
39,new_4376,38,-31,-1,Hammersmith and Fulham,E00009444,245575.23,48,2.898140692597905,0,1041753.4437,8369.999999999998,1,-31,-1
4,new_4377,3,27,-9,Greenwich,E00182398,111692,16,3.5311314247712384,0,632054.4098,6220.000000000002,0,27,-9
39,new_4378,38,-8,-46,Sutton,E00020545,100343,9,3.8071560502733264,0,547035.0628,3915,1,-8,-46
39,new_4379,38,-45,46,Barnet,E00000959,124314,17,4.402447301365291,0,881133.7125,5095,1,-45,46
1,new_4380,0,-28,4,Kensington and Chelsea,E00014390,147389,38,4.413152876241722,0,0,14985,0,-28,4
1,new_4381,0,1,45,Haringey,E00010513,35361,18,3.5277101583898913,0,0,4674.999999999999,0,1,45
39,new_4382,38,22,33,Waltham Forest,E00022334,69591.45999999998,12,4.114837642876715,0,748639.4897,5509.999999999999,1,22,33
39,new_4383,38,-73,14,Hillingdon,E00012640,178956,7,4.400941819277278,0,2570981.4499,4430,1,-73,14
1,new_4384,0,-94,22,Hillingdon,E00012509,166844.85542168675,13,3.3643234636672235,0,0,5555,0,-94,22
39,new_4385,38,-39,1,Hounslow,E00012806,210853.42,34,4.578977571326901,0,1163148.8152,9850.000000000002,1,-39,1
1,new_4386,0,9,47,Enfield,E00007745,43847,8,3.675917261979617,0,0,4080,0,9,47
1,new_4387,0,-97,-8,Hillingdon,E00012202,97935,5,4.845083824325035,0,0,4045.000000000001,0,-97,-8
39,new_4388,38,-22,-21,Wandsworth,E00022605,143282.75000000003,33,4.747710664442266,0,1211199.9431,6400.000000000001,1,-22,-21
39,new_4389,38,12,-3,Lewisham,E00016727,54612.84,15,2.988352910826225,0,575495.8466,4380,1,12,-3
39,new_4390,38,-16,4,Westminster,E00023669,865456,31,3.2862161015130353,0,2495327.6879,11830.000000000002,1,-16,4
1,new_4391,0,62,-19,Bexley,E00002200,273434,3,3.277337592949975,0,0,5105,0,62,-19
39,new_4392,38,-92,22,Hillingdon,E00184409,229278,15,4.00344135745414,0,624493.8853,5730.000000000001,1,-92,22
39,new_4393,38,23,-17,Lewisham,E00016941,115879,14,4.475932110681875,0,1204533.0664,5100,1,23,-17
39,new_4394,38,-2,-31,Croydon,E00005722,100662.08000000002,10,4.197619807946975,0,1758720.9087,3710.000000000001,1,-2,-31
1,new_4395,0,-51,-22,Richmond upon Thames,E00019181,160551,9,2.921098136035857,0,0,7999.999999999998,0,-51,-22
39,new_4396,38,-3,-64,Croydon,E00005355,207168,10,4.43527676691062,0,1227496.3168,4895,1,-3,-64
39,new_4397,38,11,-39,Croydon,E00004923,113348,12,3.4883945973155104,0,850911.7872,5335,1,11,-39
39,new_4398,38,-57,46,Harrow,E00011121,102732,8,2.716838137879068,0,1610985.5004,5310,1,-57,46
1,new_4399,0,77,17,Havering,E00011924,58868,1,3.792360828630877,0,0,4584.999999999999,0,77,17
1,new_4400,0,75,51,Havering,E00011367,32727,6,3.134888263799091,0,0,3499.999999999999,0,75,51
39,new_4401,38,-57,3,Ealing,E00006481,155452,19,4.293333776140349,0,1006193.2886,6045.000000000001,1,-57,3
39,new_4402,38,-6,43,Haringey,E00010549,40701.09,15,3.5091110517623587,0,535667.3259,4490.000000000001,1,-6,43
39,new_4403,38,-64,-25,Richmond upon Thames,E00019159,137577.31,11,3.873108935059311,0,749944.4957,6939.999999999998,1,-64,-25
39,new_4404,38,11,-54,Croydon,E00005573,96855.38999999998,12,4.829208727585648,0,940090.4867,3925,1,11,-54
39,new_4405,38,0,-53,Croydon,E00005167,161403,14,2.623878523898933,0,994630.0208,4860,1,0,-53
39,new_4406,38,-72,-11,Hounslow,E00179244,153652,14,2.619634004959487,0,541393.5479,4055,1,-72,-11
1,new_4407,0,51,-50,Bromley,E00003291,96526,7,2.6816988038154572,0,0,5499.999999999999,0,51,-50
1,new_4408,0,-40,-26,Kingston upon Thames,E00014876,184356,6,4.6580523055729754,0,0,7820,0,-40,-26
1,new_4409,0,69,-4,Bexley,E00002117,42903,5,4.983172311212279,0,0,4470,0,69,-4
39,new_4410,38,-29,-31,Merton,E00017349,143689.74,21,3.9461333401312233,0,1256076.634,6550.000000000001,1,-29,-31
1,new_4411,0,55,-21,Bexley,E00001877,34080,9,2.7808412499247877,0,0,3650,0,55,-21
39,new_4412,38,51,-37,Bromley,E00003521,66519.99,7,4.820287797069403,0,661066.8612,3540,1,51,-37
39,new_4413,38,-2,-28,Croydon,E00005783,141242,15,4.779426583739955,0,1408662.7554,5529.999999999999,1,-2,-28
39,new_4414,38,-16,2,Kensington and Chelsea,E00014331,502511.11999999994,40,3.819988076551672,0,2334235.9344,15000.000000000002,1,-16,2
1,new_4415,0,-35,14,Hammersmith and Fulham,E00183165,133143,20,2.906739153478393,0,0,6534.999999999998,0,-35,14
39,new_4416,38,24,-20,Lewisham,E00016946,117203,14,4.575330372670733,0,963196.2984,5485.000000000001,1,24,-20
39,new_4417,38,-56,-21,Richmond upon Thames,E00019200,111041,14,4.580358946560976,0,875835.8004,6785,1,-56,-21
39,new_4418,38,-44,50,Barnet,E00001133,71616,12,4.380918313636842,0,1076070.2232,5500,1,-44,50
39,new_4419,38,21,-36,Bromley,E00004069,136641,9,3.945124738790551,0,1029443.6472,6499.999999999998,1,21,-36
39,new_4420,38,17,-45,Bromley,E00004099,121676,11,2.690321088423046,0,776411.5892,5860,1,17,-45
39,new_4421,38,36,-43,Bromley,E00003665,142636,6,4.632575241015797,0,671705.4554,5895,1,36,-43
39,new_4422,38,49,-22,Bexley,E00001884,66283,7,3.450069751268225,0,687530.697,5300,1,49,-22
1,new_4423,0,24,7,Newham,E00182264,54070,15,2.801127775097059,0,0,5355,0,24,7
2,new_4424,1,70,13,Havering,E00011723,43010,8,4.741817273263752,0,511970.5104,4000.000000000001,0,70,13
39,new_4425,38,-7,10,Camden,E00004524,22462,9,2.629152791798795,0,2545783.8818,15000.000000000002,1,-7,10
39,new_4426,38,-49,12,Ealing,E00006389,161116,16,4.883749806508014,0,1162977.7729,7630.000000000002,1,-49,12
39,new_4427,38,18,-7,Greenwich,E00008147,89635.81,15,2.8692389309799884,0,1077715.7656,6564.999999999998,1,18,-7
2,new_4428,1,68,54,Havering,E00011366,313336,2,4.3025054590548475,0,596662.8574,4865.000000000001,0,68,54
39,new_4429,38,-11,-65,Croydon,E00005104,189648,9,3.632411845250772,0,1110265.4066,3940,1,-11,-65
39,new_4430,38,-47,40,Harrow,E00011006,90232,19,4.364512778882226,0,896240.2073,5940,1,-47,40
1,new_4431,0,63,23,Barking and Dagenham,E00000538,49453,8,3.896081384273793,0,0,3955,0,63,23
39,new_4432,38,-17,58,Barnet,E00000856,85789,9,4.380066063527861,0,700112.3542,5165,1,-17,58
4,new_4433,3,-29,51,Barnet,E00174896,82909,5,4.5485202974049255,0,761854.9222,7000.000000000001,0,-29,51
1,new_4434,0,32,-59,Bromley,E00003183,121784,4,3.692399408628057,0,0,5325,0,32,-59
39,new_4435,38,68,31,Havering,E00011585,51658,11,4.010426058267356,0,517890.5292,4535,1,68,31
39,new_4436,38,-24,41,Barnet,E00000968,133388.1,14,2.8103480086162613,0,827880.6638,6880,1,-24,41
1,new_4437,0,-32,56,Barnet,E00001368,231216,2,2.9453836345852547,0,0,7620,0,-32,56
39,new_4438,38,16,-31,Bromley,E00003480,211481,16,4.686495766077678,0,674390.5691,5860.000000000001,1,16,-31
39,new_4439,38,-27,-20,Merton,E00017602,170681.26,23,2.9831176869535745,0,1027265.1948,8375.000000000002,1,-27,-20
39,new_4440,38,-67,36,Harrow,E00010802,122308,11,4.798310049801151,0,864961.4846,5655,1,-67,36
39,new_4441,38,-27,-45,Sutton,E00020795,136780,17,2.6179438887575737,0,619653.93,5185.000000000001,1,-27,-45
1,new_4442,0,37,-49,Bromley,E00003679,108641,4,3.2645005392406734,0,0,5925,0,37,-49
39,new_4443,38,18,-55,Croydon,E00005390,77975,7,4.4742879525044215,0,667776.8429,3785.000000000001,1,18,-55
39,new_4444,38,-69,-28,Richmond upon Thames,E00019215,156838,7,3.100207235240986,0,859583.0561,6309.999999999998,1,-69,-28
4,new_4445,3,53,-16,Bexley,E00001725,71947.09,9,3.8707159578695034,0,599081.0428,5500,0,53,-16
39,new_4446,38,-18,58,Barnet,E00000860,80097.22,12,4.876180430892848,0,820699.2675,5360.000000000001,1,-18,58
39,new_4447,38,-23,60,Barnet,E00001303,124540,15,4.763685431228809,0,995607.8816,5485,1,-23,60
3,new_4448,2,-57,-22,Richmond upon Thames,E00019548,171367,16,3.956141393031115,0,904705.084,8960,0,-57,-22
39,new_4449,38,-90,10,Hillingdon,E00012678,133260,11,3.31288964311894,0,1250233.5525,5470,1,-90,10
2,new_4450,1,-35,59,Barnet,E00001423,95308,3,4.57132701300581,0,848247.9075,6919.999999999998,0,-35,59
39,new_4451,38,-55,37,Harrow,E00010897,125443.02,17,4.211037161051938,0,781540.952,4590,1,-55,37
1,new_4452,0,56,-22,Bexley,E00001877,34080,8,3.1310031892404524,0,0,3500,0,56,-22
39,new_4453,38,23,37,Waltham Forest,E00022475,54382,9,4.261073726309544,0,851857.9767,5985,1,23,37
39,new_4454,38,4,9,Tower Hamlets,E00183893,316306,25,4.381384502871673,0,1623857.3228,10930.000000000002,1,4,9
1,new_4455,0,61,32,Havering,E00011243,68566,14,3.723576390803624,0,0,4020.000000000001,0,61,32
1,new_4456,0,42,-54,Bromley,E00003645,103560,4,4.413252312382886,0,0,5540,0,42,-54
1,new_4457,0,22,43,Waltham Forest,E00022029,91975,12,2.65473495796631,0,0,5575,0,22,43
1,new_4458,0,26,-60,Bromley,E00003646,291420,3,4.595271158609632,0,0,5500.000000000001,0,26,-60
39,new_4459,38,-51,-52,Kingston upon Thames,E00014856,193264,10,3.558657561526468,0,842067.6011,4440,1,-51,-52
39,new_4460,38,-9,-56,Croydon,E00005457,335155,14,3.6197027805576343,0,607483.0759,4355,1,-9,-56
1,new_4461,0,-99,-6,Hillingdon,E00012188,197651,4,4.2169973618634575,0,0,4560,0,-99,-6
39,new_4462,38,-56,-15,Richmond upon Thames,E00019460,152317,14,2.909126951316821,0,1085579.8409,8020,1,-56,-15
39,new_4463,38,-33,10,Hammersmith and Fulham,E00183134,472567,27,4.977711441393238,0,1537902.9665,6130,1,-33,10
39,new_4464,38,-26,-1,Hammersmith and Fulham,E00009561,193628.01,53,4.64359285812492,0,1200315.6044,10060,1,-26,-1
39,new_4465,38,4,32,Hackney,E00009097,94683.36,15,4.301344757316216,0,1566634.5041,4570.000000000001,1,4,32
1,new_4466,0,-35,-6,Richmond upon Thames,E00019092,140138,9,2.589892314031517,0,0,9999.999999999998,0,-35,-6
39,new_4467,38,-95,15,Hillingdon,E00012562,163220,11,4.1066765234913705,0,618775.656,4390,1,-95,15
39,new_4468,38,38,-43,Bromley,E00003693,120584,6,4.61766173626775,0,790108.3887,5535,1,38,-43
1,new_4469,0,8,-7,Southwark,E00177493,104913.89999999998,33,3.514740750752048,0,0,5969.999999999999,0,8,-7
39,new_4470,38,-68,-3,Hounslow,E00179269,133120.37,16,3.900660638377818,0,776221.4614,5180,1,-68,-3
39,new_4471,38,16,37,Waltham Forest,E00022189,54044.25,15,4.112886838624787,0,1152686.8574,5615.000000000001,1,16,37
39,new_4472,38,0,-60,Croydon,E00005489,173120,9,3.843309533464609,0,1005687.6236,5470,1,0,-60
39,new_4473,38,-45,-1,Hounslow,E00012857,199706.59,20,4.168092613143939,0,1542158.3856,7645,1,-45,-1
39,new_4474,38,44,-50,Bromley,E00003292,67179,6,3.431154672411246,0,730968.965,5650,1,44,-50
1,new_4475,0,-34,48,Barnet,E00178873,108372,7,3.3474682687638664,0,0,6605,0,-34,48
39,new_4476,38,-4,-21,Lambeth,E00015553,106836.81999999998,22,3.03079026081002,0,571440.1944,5695.000000000001,1,-4,-21
1,new_4477,0,-88,34,Hillingdon,E00012155,103603,6,2.61856978596229,0,0,6730.000000000001,0,-88,34
39,new_4478,38,15,51,Waltham Forest,E00022379,65121.68000000001,9,4.335648679462384,0,620765.5844,5485,1,15,51
1,new_4479,0,14,27,Hackney,E00183857,38906,11,4.2883290140281005,0,0,5895,0,14,27
39,new_4480,38,-39,26,Brent,E00002491,91470.33999999998,10,4.6436699311639895,0,1116238.559,4510,1,-39,26
1,new_4481,0,50,-51,Bromley,E00003302,137082,6,3.3447342871089556,0,0,5520.000000000001,0,50,-51
1,new_4482,0,-36,-1,Richmond upon Thames,E00019108,182559,40,4.696425787158131,0,0,9155,0,-36,-1
39,new_4483,38,-8,12,Camden,E00004535,322173.26,12,2.756234401085049,0,5149829.1637,10000.000000000002,1,-8,12
3,new_4484,2,-8,7,Westminster,E00023931,353401.94202898553,10,3.4142168238019144,0,1674156.0291,15000,0,-8,7
39,new_4485,38,-67,19,Ealing,E00006558,97577,9,4.738678585213186,0,786229.8122,3965.000000000001,1,-67,19
39,new_4486,38,-12,-32,Merton,E00184376,99585,13,3.829569347244691,0,1284190.7428,4965,1,-12,-32
3,new_4487,2,-14,46,Barnet,E00174897,60720,12,3.001988101939002,0,673419.8147,6240,0,-14,46
39,new_4488,38,-28,60,Barnet,E00001432,94003,13,4.628673239771066,0,989834.1583,5850,1,-28,60
1,new_4489,0,-4,68,Enfield,E00007324,142654,6,2.618709027724146,0,0,5644.999999999999,0,-4,68
1,new_4490,0,28,29,Redbridge,E00019051,99557,9,4.758583025905206,0,0,6380.000000000001,0,28,29
39,new_4491,38,-12,-51,Sutton,E00021044,114717.13,13,4.8701472072708984,0,1686110.3999,4305,1,-12,-51
1,new_4492,0,77,52,Havering,E00011366,313336,4,3.508262051798664,0,0,3500,0,77,52
39,new_4493,38,-66,18,Ealing,E00006322,118326,13,4.658790428171281,0,781047.4871,4535,1,-66,18
1,new_4494,0,49,-28,Bromley,E00003571,51136,5,3.1469058345038814,0,0,3544.999999999999,0,49,-28
1,new_4495,0,84,16,Havering,E00011924,58868,2,4.785744960252435,0,0,5900,0,84,16
39,new_4496,38,23,-11,Lewisham,E00016585,97740.96000000002,14,3.6005284830685227,0,923145.4521,8019.999999999998,1,23,-11
39,new_4497,38,12,6,Southwark,E00020421,242837,37,4.58910773269988,0,991440.5999,7555,1,12,6
39,new_4498,38,31,-64,Bromley,E00003183,121784,3,3.3408325240922627,0,808536.4351,5574.999999999999,1,31,-64
1,new_4499,0,24,2,Greenwich,E00182188,136832,12,4.639537227566169,0,0,6480.000000000001,0,24,2
39,new_4500,38,-14,26,Camden,E00004483,269932.9,38,3.4004235142939274,0,1206814.4921,8875,1,-14,26
1,new_4501,0,57,-6,Bexley,E00001743,63504.310000000005,13,2.5013697048213372,0,0,4895,0,57,-6
1,new_4502,0,-60,54,Harrow,E00011126,222227.25,2,3.523604522336308,0,0,6510.000000000001,0,-60,54
1,new_4503,0,51,-55,Bromley,E00003309,99270.875,4,4.043801060824785,0,0,5000,0,51,-55
39,new_4504,38,-34,-48,Sutton,E00020745,135229.21875000003,7,2.9336637389796287,0,618308.3567,5695,1,-34,-48
39,new_4505,38,3,64,Enfield,E00007655,57491,10,2.828995946313351,0,561701.2075,5410.000000000001,1,3,64
39,new_4506,38,-52,-40,Kingston upon Thames,E00015082,178178.4367816092,16,3.63553597346169,0,991025.8112,7450,1,-52,-40
1,new_4507,0,-38,52,Barnet,E00001117,115511,4,2.7029091772209344,0,0,6760,0,-38,52
39,new_4508,38,70,37,Havering,E00011883,65012,10,4.242960920073075,0,650852.0402,5900,1,70,37
39,new_4509,38,47,-47,Bromley,E00003883,92749,8,4.565510236221693,0,1243273.2071,5495.000000000001,1,47,-47
39,new_4510,38,-32,-29,Merton,E00017417,178622.30000000002,23,3.333263176366896,0,1058967.0873,7300,1,-32,-29
39,new_4511,38,-14,-33,Merton,E00184345,56991,15,4.369454234383009,0,812388.5931,4265,1,-14,-33
39,new_4512,38,-75,-1,Hounslow,E00013112,97603,13,4.1925113557065075,0,396387.8299,3500,1,-75,-1
39,new_4513,38,-44,-8,Richmond upon Thames,E00174888,182953,21,3.769477536644266,0,899896.215,8135.000000000001,1,-44,-8
1,new_4514,0,-60,53,Harrow,E00011126,233927,2,4.949951915699845,0,0,8390.000000000002,0,-60,53
1,new_4515,0,-28,5,Kensington and Chelsea,E00014383,243080,39,2.53770590162878,0,0,14999.999999999996,0,-28,5
1,new_4516,0,5,-63,Croydon,E00005501,143866,10,2.9221309202144856,0,0,4980,0,5,-63
39,new_4517,38,-26,-21,Merton,E00017602,154930,24,4.0465606382356825,0,901221.6054,7520,1,-26,-21
39,new_4518,38,-7,-46,Sutton,E00020542,96563,14,3.723253422457195,0,458814.9551,3860,1,-7,-46
39,new_4519,38,-56,29,Brent,E00002751,101790,9,2.7008886683645024,0,551103.8532,5105,1,-56,29
39,new_4520,38,-33,-40,Merton,E00017304,177311,15,4.341343235210687,0,870984.1867,5235,1,-33,-40
1,new_4521,0,-48,-15,Richmond upon Thames,E00019493,161220,10,2.5929207189800145,0,0,11430,0,-48,-15
