tick,pubid,age,xcor,ycor,borough,OAID,spend,nearby_pubs,rating,numrat,income_per_tick,pubrent,alive_at_40,int_xcor,int_ycor
39,new_3892,39,68,23,Havering,E00011309,38769.52,7,2.981482676470549,0,435334.269,3790.000000000001,1,68,23
39,new_3893,39,-25,-44,Sutton,E00020872,111972,20,4.462032150839708,0,1088824.3839,5260,1,-25,-44
0,new_3894,0,-54,-47,Kingston upon Thames,E00014815,142066.11764705885,5,4.009358873900245,0,0,4865,0,-54,-47
0,new_3895,0,10,-27,Bromley,E00003905,70154.63,20,4.632550392816297,0,0,5835,0,10,-27
39,new_3896,39,-51,5,Ealing,E00006144,168809,22,4.802524364075462,0,1312085.6263,7000,1,-51,5
0,new_3897,0,58,10,NaN,NaN,NA,10,3.9555170694416257,0,0,4105,0,58,10
39,new_3898,39,34,-41,Bromley,E00003213,75281,6,3.569341103577286,0,754926.2697,4725.000000000001,1,34,-41
0,new_3899,0,-33,55,Barnet,E00001368,231216,6,4.150295722704541,0,0,6999.999999999998,0,-33,55
0,new_3900,0,-35,54,Barnet,E00001368,231216,10,3.3710679589941384,0,0,7870.000000000001,0,-35,54
0,new_3901,0,32,-64,Bromley,E00003184,115965,11,2.5259596640054323,0,0,5970,0,32,-64
0,new_3902,0,52,-31,Bromley,E00003542,56314,8,3.264570191807649,0,0,3600,0,52,-31
0,new_3903,0,-90,-3,Hillingdon,E00012188,197651,7,4.720241460312797,0,0,4170.000000000001,0,-90,-3
0,new_3904,0,56,4,Bexley,E00002300,28029,10,3.3884384002590453,0,0,4515,0,56,4
39,new_3905,39,-38,-41,Kingston upon Thames,E00015007,450325,13,4.703319151161176,0,1438952.8919,6000.000000000001,1,-38,-41
39,new_3906,39,43,-33,Bromley,E00003331,113644,8,4.199330852318715,0,607959.4296,4285,1,43,-33
0,new_3907,0,55,-37,Bromley,E00003520,82510,8,2.817277637635453,0,0,5770,0,55,-37
39,new_3908,39,9,-64,Croydon,E00005500,3683366,4,2.923036930301882,0,3782907.659,5010,1,9,-64
0,new_3909,0,72,-8,Bexley,E00002128,42305,3,2.6770071470907615,0,0,4500,0,72,-8
39,new_3910,39,-45,-43,Kingston upon Thames,E00015118,169370.96000000002,11,2.8129693917219685,0,874729.3938,5405,1,-45,-43
39,new_3911,39,-94,12,Hillingdon,E00012537,194898,11,4.604025414443172,0,1052688.7342,4475,1,-94,12
39,new_3912,39,-69,-20,Hounslow,E00012967,99227.36,10,4.827715788445877,0,1431420.9649,4050.000000000001,1,-69,-20
39,new_3913,39,69,33,Havering,E00011603,65043,10,4.996259731816544,0,751895.5083,4740,1,69,33
39,new_3914,39,-13,54,Barnet,E00178795,95696,11,2.6371924925593766,0,792268.4362,5590.000000000001,1,-13,54
39,new_3915,39,-31,42,Barnet,E00001292,65613,12,4.0122133082913525,0,921368.285,6250.000000000001,1,-31,42
0,new_3916,0,-26,-22,Merton,E00017574,179433,24,3.00573768264147,0,0,7295,0,-26,-22
0,new_3917,0,10,-13,Southwark,E00020219,114908,22,2.5076363894889173,0,0,5540,0,10,-13
0,new_3918,0,-41,-16,Richmond upon Thames,E00019112,217093,4,3.860406895794756,0,0,5070,0,-41,-16
0,new_3919,0,-96,-4,Hillingdon,E00012179,243502,6,3.1002721754127833,0,0,4100,0,-96,-4
0,new_3920,0,30,4,NaN,NaN,NA,9,3.8491752884350094,0,0,8000,0,30,4
1,new_3921,1,-18,-10,Wandsworth,E00023096,257290,34,3.1339464901825753,0,837114.2839,8540.000000000002,0,-18,-10
39,new_3922,39,-94,16,Hillingdon,E00012560,143355,18,3.71103599234259,0,1006037.9965,4965,1,-94,16
39,new_3923,39,41,18,Barking and Dagenham,E00000260,47154.59000000001,7,4.885866814004606,0,1207997.5979,3499.999999999999,1,41,18
39,new_3924,39,40,-1,Greenwich,E00008126,57812.030000000006,18,2.633100162145305,0,577045.2501,3500,1,40,-1
39,new_3925,39,-26,-2,Hammersmith and Fulham,E00009399,223759.87999999995,54,4.095071213465187,0,1405964.9076,9310,1,-26,-2
39,new_3926,39,-23,1,Kensington and Chelsea,E00014190,177865.22000000006,43,4.382563522866486,0,1885160.7333,15000.000000000002,1,-23,1
39,new_3927,39,63,-14,Bexley,E00166760,142384,9,4.603637546173687,0,498310.041,3810,1,63,-14
39,new_3928,39,-24,-25,Merton,E00017498,104299.88,33,3.58731669210663,0,913881.9369,6835,1,-24,-25
39,new_3929,39,-62,14,Ealing,E00006299,159879,15,3.2377331688576536,0,623613.1194,5500,1,-62,14
39,new_3930,39,-86,12,Hillingdon,E00012029,163036.66999999995,12,3.3230209714212373,0,1235084.2644,4835,1,-86,12
0,new_3931,0,-95,30,Hillingdon,E00012261,275407,4,4.439668084059568,0,0,5500,0,-95,30
39,new_3932,39,30,-34,Bromley,E00003267,142606,13,4.787890850438403,0,815677.1388,5820,1,30,-34
1,new_3933,1,24,-50,Bromley,E00003725,70952,5,4.021298080186979,0,589850.0258,5935.000000000001,0,24,-50
39,new_3934,39,-39,7,Ealing,E00179087,154807,24,4.051131230982804,0,1127557.3028,6780,1,-39,7
0,new_3935,0,32,-43,Bromley,E00003219,90687,9,4.3791480936651865,0,0,4980,0,32,-43
0,new_3936,0,-54,-56,Kingston upon Thames,E00014856,193264,3,2.5928246763994185,0,0,5350,0,-54,-56
0,new_3937,0,40,-60,Bromley,E00003648,1361636,6,4.995065702732882,0,0,6090.000000000001,0,40,-60
0,new_3938,0,-8,75,Enfield,E00007029,90725,2,3.1962714566444808,0,0,6000.000000000001,0,-8,75
0,new_3939,0,53,-26,Bexley,E00001869,63120,7,4.9103175983580325,0,0,5030,0,53,-26
39,new_3940,39,30,23,Newham,E00018109,70757.72999999998,17,4.881187422944387,0,1335533.0959,4705,1,30,23
39,new_3941,39,35,-26,Bromley,E00003365,145352,9,4.428425475021767,0,948777.9701,5550,1,35,-26
0,new_3942,0,19,35,Waltham Forest,E00021966,48785.85,17,4.022644286332265,0,0,6519.999999999998,0,19,35
39,new_3943,39,36,-17,Greenwich,E00008045,91817,14,4.660061595255067,0,465138.5768,4240,1,36,-17
0,new_3944,0,57,-50,Bromley,E00003291,96526,3,3.6952671883966066,0,0,6735.000000000001,0,57,-50
39,new_3945,39,-64,33,Harrow,E00011179,93281,17,4.814861272737167,0,996465.9035,5470,1,-64,33
39,new_3946,39,13,19,Tower Hamlets,E00167201,98486,29,4.110073807712271,0,730791.143,6975.000000000001,1,13,19
39,new_3947,39,-64,-21,Richmond upon Thames,E00019624,125880,15,4.785498064060566,0,883391.107,7150.000000000001,1,-64,-21
0,new_3948,0,39,-13,Greenwich,E00008053,104031,12,4.496883153086463,0,0,5290,0,39,-13
39,new_3949,39,39,-70,Bromley,E00003655,3763622,5,4.157721770255269,0,1177769.148,5509.999999999999,1,39,-70
0,new_3950,0,-2,-17,Lambeth,E00016007,177534.73,23,3.121874001892575,0,0,7395,0,-2,-17
0,new_3951,0,43,-17,Bexley,E00001676,75028,16,2.776147431755161,0,0,5510,0,43,-17
39,new_3952,39,0,-12,Southwark,E00020413,242502,24,3.2408175859344532,0,1180978.8099,6040,1,0,-12
39,new_3953,39,8,28,Hackney,E00183955,63434.92,21,4.294648371299315,0,754283.0259,5954.999999999999,1,8,28
1,new_3954,1,50,39,Redbridge,E00018353,45212,5,3.4914275324592587,0,477723.5583,4000,0,50,39
2,new_3955,2,25,-16,Lewisham,E00016499,101285.25,17,2.619228315657568,0,723995.1974,5470,0,25,-16
39,new_3956,39,-42,-25,Kingston upon Thames,E00174867,279621,4,4.814974598378197,0,1803058.1818,8000,1,-42,-25
39,new_3957,39,50,25,Barking and Dagenham,E00000128,47594.45,7,4.443423752986462,0,1254984.7797,3970,1,50,25
39,new_3958,39,48,3,Greenwich,E00007836,54188.75,7,2.526820183239629,0,789296.1969,3635.000000000001,1,48,3
39,new_3959,39,27,22,Newham,E00017967,66810,19,4.749881735528455,0,980866.1721,4585.000000000001,1,27,22
39,new_3960,39,-7,3,Lambeth,E00015183,135638,15,3.4676614538383133,0,1262355.1969,4330.000000000001,1,-7,3
39,new_3961,39,-1,-48,Croydon,E00005834,152418.6,20,3.018152485237212,0,575177.4609,4329.999999999999,1,-1,-48
0,new_3962,0,10,44,Waltham Forest,E00022133,62109,7,4.345873377860553,0,0,4260,0,10,44
39,new_3963,39,-85,46,Hillingdon,E00012336,329597,8,3.807433270295406,0,674562.8989,6009.999999999999,1,-85,46
39,new_3964,39,24,12,Newham,E00182194,58177.82000000001,14,4.516187191398837,0,873292.816,4010.000000000001,1,24,12
39,new_3965,39,-10,14,Camden,E00004173,849918.8400000001,16,4.273628479844771,0,5204038.9307,9370,1,-10,14
39,new_3966,39,-3,26,Islington,E00013667,226344.62,31,4.965582431285636,0,1494001.2392,9819.999999999998,1,-3,26
1,new_3967,1,-67,42,Harrow,E00010809,91136,7,3.1404947902481646,0,708570.3347,6070.000000000001,0,-67,42
0,new_3968,0,56,-25,Bexley,E00001885,69600,8,4.558338061747268,0,0,4105,0,56,-25
0,new_3969,0,57,15,Barking and Dagenham,E00000434,50278,12,3.142966663293075,0,0,3765,0,57,15
0,new_3970,0,59,12,Barking and Dagenham,E00000434,50278,9,3.260578014711554,0,0,4000.000000000001,0,59,12
39,new_3971,39,-12,-67,Croydon,E00181009,215193,8,3.230777820803536,0,891231.1068,4230,1,-12,-67
39,new_3972,39,-69,0,Hounslow,E00013079,111188,12,3.2465680183507533,0,721370.7928,4160,1,-69,0
0,new_3973,0,32,-48,Bromley,E00003186,157018,11,3.5633505010158606,0,0,6650,0,32,-48
39,new_3974,39,-54,21,Ealing,E00006537,139461,10,4.887584799964298,0,885115.6263,5790,1,-54,21
39,new_3975,39,-19,1,Kensington and Chelsea,E00190462,325215.74999999994,37,4.3439449585956496,0,2986799.1096,14700,1,-19,1
39,new_3976,39,36,-4,Greenwich,E00182150,72521.89,15,4.137587599659772,0,528930.3206,3515,1,36,-4
39,new_3977,39,-16,45,Barnet,E00000794,91677.57,10,4.7357113230229695,0,977539.5513,4795.000000000001,1,-16,45
0,new_3978,0,53,-21,Bexley,E00001870,57371,10,2.544719502343799,0,0,5350.000000000001,0,53,-21
0,new_3979,0,77,50,Havering,E00011367,32727,8,4.458015747597493,0,0,3755.000000000001,0,77,50
0,new_3980,0,6,70,Enfield,E00007029,90725,9,3.6806158013693464,0,0,5115,0,6,70
39,new_3981,39,-63,42,Harrow,E00010741,85926,11,4.458379544211476,0,1147110.1884,5310.000000000001,1,-63,42
0,new_3982,0,41,-23,Bromley,E00003338,110585,11,3.2639704733216,0,0,5040,0,41,-23
0,new_3983,0,-95,10,Hillingdon,E00184526,156778,14,3.138464498293758,0,0,4725,0,-95,10
39,new_3984,39,-85,26,Hillingdon,E00012260,184410,12,3.4817389981736646,0,716429.6644,5940,1,-85,26
39,new_3985,39,-70,26,Harrow,E00011077,102616.91999999998,12,3.751525727662022,0,1084535.109,5270,1,-70,26
0,new_3986,0,1,69,Enfield,E00007029,90725,11,3.385597332762884,0,0,5999.999999999999,0,1,69
0,new_3987,0,55,46,Redbridge,E00185769,57332,6,2.6382088861620576,0,0,5690,0,55,46
39,new_3988,39,47,15,Barking and Dagenham,E00185706,28382,5,4.229731836876255,0,462737.6321,3500.0000000000005,1,47,15
0,new_3989,0,-98,-3,Hillingdon,E00012188,197651,4,3.59215755390845,0,0,4745.000000000001,0,-98,-3
0,new_3990,0,58,-35,Bromley,E00003520,82510,7,2.551296579074419,0,0,3750,0,58,-35
39,new_3991,39,-24,22,Camden,E00004835,1111081,40,4.266287840230514,0,4079818.6142,8380.000000000002,1,-24,22
0,new_3992,0,78,9,Havering,E00011695,42840,3,3.707383779833751,0,0,3500,0,78,9
39,new_3993,39,25,47,Redbridge,E00018850,103485,9,4.9660101287109395,0,703763.0072,5620,1,25,47
39,new_3994,39,-24,33,Barnet,E00001015,168576,9,4.475603078716828,0,1212749.1683,9965.000000000002,1,-24,33
2,new_3995,2,-5,49,Enfield,E00007436,45290,14,3.3073844087120285,0,545148.0886,5280,0,-5,49
39,new_3996,39,-33,61,Barnet,E00001435,102176,7,4.7842339527260025,0,1314764.9817,6045,1,-33,61
39,new_3997,39,-75,12,Hillingdon,E00011943,179440,5,4.218493732776497,0,3034803.9223,4960,1,-75,12
0,new_3998,0,26,54,Redbridge,E00018829,468507.86666666664,9,2.5570007082680455,0,0,5800.000000000001,0,26,54
0,new_3999,0,-6,67,Enfield,E00007326,76102,12,4.629544288028612,0,0,6170,0,-6,67
39,new_4000,39,-27,-49,Sutton,E00020931,140139,30,4.621228765739845,0,704490.3255,4850,1,-27,-49
39,new_4001,39,-45,-27,Kingston upon Thames,E00014879,193540.49,13,3.5908650076631208,0,1066488.7284,6560,1,-45,-27
39,new_4002,39,-53,18,Ealing,E00006701,126426.01,12,3.6557383883694223,0,1216958.928,5590,1,-53,18
0,new_4003,0,-84,36,Hillingdon,E00012608,199317,10,2.5692452472078724,0,0,5214.999999999999,0,-84,36
39,new_4004,39,-26,-50,Sutton,E00020935,114187,31,4.985725930090336,0,841850.7287,5000.000000000001,1,-26,-50
39,new_4005,39,-50,-12,Richmond upon Thames,E00019484,141008.77000000002,9,3.047630678054597,0,2027622.3195,10300.000000000002,1,-50,-12
39,new_4006,39,66,23,Havering,E00176931,31478,7,4.823786106082304,0,440592.0914,3535.000000000001,1,66,23
39,new_4007,39,0,-14,Southwark,E00020520,280283,22,3.3244282620018195,0,1071882.9766,8805,1,0,-14
0,new_4008,0,32,-59,Bromley,E00003183,121784,4,2.864780056413567,0,0,5325,0,32,-59
39,new_4009,39,-8,-27,Lambeth,E00015851,160301.93000000002,21,4.599425055384487,0,1495470.5774,5439.999999999999,1,-8,-27
39,new_4010,39,-42,-5,Hounslow,E00012850,214288,16,4.245453689866987,0,863524.6711,7445,1,-42,-5
0,new_4011,0,87,22,Havering,E00011924,58868,5,4.912568533164137,0,0,4045.000000000001,0,87,22
39,new_4012,39,-12,-31,Merton,E00017267,196178,10,3.860490989638516,0,1270292.9842,5400,1,-12,-31
39,new_4013,39,58,-3,Bexley,E00002160,45542,11,4.791044056756242,0,514867.2571,3710,1,58,-3
39,new_4014,39,-57,5,Ealing,E00006882,145183.16999999998,23,4.455870252806826,0,1144945.6782,6640,1,-57,5
39,new_4015,39,-2,-53,Croydon,E00005182,115846.5,14,4.61227718712096,0,1169684.9035,4330,1,-2,-53
39,new_4016,39,-16,54,Barnet,E00000590,77668,11,2.675554393941719,0,703302.2714,6040.000000000001,1,-16,54
4,new_4017,4,21,-59,Croydon,E00005388,71456.17391304347,5,2.7449479485768062,0,500276.9392,3500,0,21,-59
0,new_4018,0,1,72,Enfield,E00007029,90725,9,4.944557912347303,0,0,5340,0,1,72
39,new_4019,39,27,51,Redbridge,E00018832,111362,8,4.457864338386773,0,715194.4106,5820.000000000001,1,27,51
0,new_4020,0,50,-21,Bexley,E00001881,51244,15,3.846870817706741,0,0,5115.000000000001,0,50,-21
0,new_4021,0,-36,55,Barnet,E00001368,231216,10,3.720441437042788,0,0,7240.000000000001,0,-36,55
39,new_4022,39,-71,29,Harrow,E00011036,103636,12,4.528159346877881,0,1378548.6916,5530,1,-71,29
39,new_4023,39,-12,-70,Croydon,E00005097,274796,5,3.773473971655412,0,756747.1322,5130.000000000001,1,-12,-70
39,new_4024,39,7,-3,Southwark,E00020072,83664,26,2.662381447980224,0,442188.7221,4315,1,7,-3
39,new_4025,39,-72,14,Hillingdon,E00012641,115466.66,5,4.901220040425722,0,3056002.0523,4989.999999999999,1,-72,14
1,new_4026,1,-5,-52,Croydon,E00005843,105154,10,2.72470929758831,0,496896.5196,4455.000000000001,0,-5,-52
39,new_4027,39,-27,-21,Merton,E00017579,220028,23,4.079445739359546,0,1047545.8195,8780.000000000002,1,-27,-21
0,new_4028,0,8,39,Waltham Forest,E00185800,55572,19,3.196915786347371,0,0,5900,0,8,39
39,new_4029,39,-24,-35,Merton,E00017474,87600.83,11,3.4278345920157776,0,891608.0593,5500,1,-24,-35
39,new_4030,39,-19,3,Kensington and Chelsea,E00014091,323958.35000000003,32,3.3873892674735435,0,1816365.9702,15000,1,-19,3
1,new_4031,1,12,-25,Bromley,E00003946,77168,18,3.5253329159201288,0,502645.3658,5200,0,12,-25
0,new_4032,0,87,37,Havering,E00011269,78736,2,3.1645545443648393,0,0,3500,0,87,37
0,new_4033,0,40,-10,Greenwich,E00008005,86445,14,3.7865780070770176,0,0,4400.000000000001,0,40,-10
39,new_4034,39,24,-1,Greenwich,E00176566,61815.08999999999,13,2.662137744927106,0,696721.9476,5760,1,24,-1
39,new_4035,39,58,24,Barking and Dagenham,E00000080,75236,13,4.991636309960812,0,665840.7188,4000.000000000001,1,58,24
0,new_4036,0,16,63,Enfield,E00007127,59605,6,3.1376010936570955,0,0,4000,0,16,63
39,new_4037,39,-25,9,Westminster,E00023476,603871.3400000001,44,4.935787516220968,0,2524088.7147,15000.000000000002,1,-25,9
39,new_4038,39,20,39,Waltham Forest,E00022461,48027.75,5,4.878234397691402,0,1247728.6751,5650,1,20,39
39,new_4039,39,17,-54,Croydon,E00005368,72815,11,3.9583839368972367,0,493844.5925,3715.000000000001,1,17,-54
0,new_4040,0,-98,-4,Hillingdon,E00012188,197651,5,4.516254756779518,0,0,4530,0,-98,-4
0,new_4041,0,-67,49,Harrow,E00010743,34177,1,3.464709732799081,0,0,5500,0,-67,49
0,new_4042,0,66,6,Havering,E00011695,42840,5,2.5444536300779523,0,0,4509.999999999999,0,66,6
39,new_4043,39,-2,13,Islington,E00013432,68263.73000000001,7,3.2108091344853467,0,4957644.181,10950.000000000002,1,-2,13
39,new_4044,39,14,-17,Lewisham,E00016802,85521,19,3.384168379261035,0,550042.5366,5395,1,14,-17
0,new_4045,0,-84,-12,Hillingdon,E00012179,243502,12,4.959580020993111,0,0,5055,0,-84,-12
0,new_4046,0,16,66,Enfield,E00007127,59605,5,3.608976606280048,0,0,4450.000000000001,0,16,66
39,new_4047,39,-7,-14,Lambeth,E00016056,137621.83,35,3.1416023523628915,0,705850.7452,6520,1,-7,-14
39,new_4048,39,-84,3,Hillingdon,E00012394,131493,10,3.2118672047850336,0,646471.3064,4040,1,-84,3
39,new_4049,39,-55,-28,Richmond upon Thames,E00019294,183594,11,3.4794586341660603,0,1350095.8894,8119.999999999998,1,-55,-28
0,new_4050,0,13,19,Tower Hamlets,E00167201,98486,29,3.20159039919496,0,0,6975.000000000001,0,13,19
39,new_4051,39,8,75,Enfield,E00007686,388546.97368421056,4,3.836391269966364,0,880691.0648,4400.000000000001,1,8,75
39,new_4052,39,-29,-13,Wandsworth,E00022645,195704.73,42,3.221081221361398,0,1338404.8473,8160,1,-29,-13
0,new_4053,0,-87,-11,Hillingdon,E00012179,243502,4,3.003086721144238,0,0,5000.000000000001,0,-87,-11
0,new_4054,0,-30,48,Barnet,E00001271,138639,6,3.1170817598359895,0,0,6070.000000000001,0,-30,48
39,new_4055,39,14,-6,Lewisham,E00182537,71319.43999999999,23,4.419475010500154,0,827469.7525,5555,1,14,-6
3,new_4056,3,8,-35,Croydon,E00005960,65954,22,3.317313551530976,0,493645.2076,4625,0,8,-35
39,new_4057,39,46,3,Greenwich,E00008328,62959,10,3.204367942574891,0,766274.8033,4090.000000000001,1,46,3
39,new_4058,39,5,-35,Croydon,E00005942,123174,21,4.35403047319056,0,619320.5065,4260,1,5,-35
39,new_4059,39,-20,-41,Sutton,E00020785,78913.54,7,3.1883322497331763,0,1510139.324,5000,1,-20,-41
39,new_4060,39,18,10,Tower Hamlets,E00021392,95817.52,28,2.688902271228866,0,553830.7524,5410,1,18,10
39,new_4061,39,44,24,Redbridge,E00018802,56422.52,9,2.964096503998515,0,732606.562,4135,1,44,24
39,new_4062,39,70,26,Havering,E00011780,59064,9,3.787698725892649,0,560968.5848,5190,1,70,26
0,new_4063,0,14,74,Enfield,E00007192,67355,6,3.1104120116979717,0,0,3530,0,14,74
39,new_4064,39,-10,17,Camden,E00190469,149941,25,3.101375794809273,0,1459268.4387,6999.999999999998,1,-10,17
0,new_4065,0,34,46,Redbridge,E00018428,55623,6,3.1347118680089125,0,0,5499.999999999999,0,34,46
0,new_4066,0,37,-28,Bromley,E00003373,194432,10,2.522076557080528,0,0,6520,0,37,-28
39,new_4067,39,-11,26,Islington,E00183723,163317.34000000003,43,4.43812916461387,0,1063074.0603,8800,1,-11,26
39,new_4068,39,6,-54,Croydon,E00005601,197346,12,4.374900612956905,0,930783.6999,5120,1,6,-54
39,new_4069,39,-14,60,Enfield,E00007068,58511,8,4.621927461020849,0,655655.6903,5870,1,-14,60
39,new_4070,39,41,31,Redbridge,E00018874,61971,13,3.215678109482811,0,579484.5401,4205,1,41,31
1,new_4071,1,22,-52,Bromley,E00003725,70952,9,4.7365020198091985,0,528805.867,5165,0,22,-52
39,new_4072,39,-14,5,Westminster,E00023938,307027,22,4.428322275463135,0,2352542.8227,15000,1,-14,5
0,new_4073,0,45,-28,Bromley,E00003353,113644,5,2.744640349285726,0,0,4369.999999999999,0,45,-28
39,new_4074,39,26,21,Newham,E00017971,96820,28,3.697717480981877,0,844582.8812,4000,1,26,21
39,new_4075,39,-11,9,Westminster,E00024134,295349.51,8,3.7635675198513634,0,4490385.6822,13380,1,-11,9
39,new_4076,38,31,-12,Greenwich,E00008086,74288,16,4.7221857759098915,0,664595.5962,4235,1,31,-12
39,new_4077,38,-59,37,Harrow,E00010908,81522.66,18,2.5764854988252885,0,553512.0511,5175,1,-59,37
1,new_4078,0,78,14,Havering,E00011706,43860,2,2.784725098900092,0,0,3500,0,78,14
39,new_4079,38,14,-44,Croydon,E00005626,136763,11,4.422774043599325,0,848221.3009,5185,1,14,-44
1,new_4080,0,25,48,Redbridge,E00018845,76629,10,4.427373376521534,0,0,5600,0,25,48
39,new_4081,38,-30,-13,Wandsworth,E00183138,205404.05,32,3.5682123145464377,0,1524382.3712,8030,1,-30,-13
2,new_4082,1,21,-1,Greenwich,E00176505,53478.48809523809,14,3.1101662410323305,0,757797.5178,7060,0,21,-1
1,new_4083,0,61,-35,Bromley,E00003520,82510,1,4.967558125102496,0,0,3800,0,61,-35
1,new_4084,0,-86,-9,Hillingdon,E00012179,243502,4,3.485633782901596,0,0,5030,0,-86,-9
39,new_4085,38,-87,17,Hillingdon,E00012222,137892.16,11,4.574648689778326,0,1472793.2376,5615,1,-87,17
1,new_4086,0,3,74,Enfield,E00007029,90725,2,4.850762259963377,0,0,4150,0,3,74
39,new_4087,38,-90,19,Hillingdon,E00012492,172612,19,4.6762957349289485,0,819621.3499,5520.000000000001,1,-90,19
1,new_4088,0,-76,-10,Hounslow,E00012869,75887,8,4.278537826941151,0,0,4465.000000000001,0,-76,-10
1,new_4089,0,-58,22,Ealing,E00006532,102900,18,3.105289425195674,0,0,5325.000000000001,0,-58,22
39,new_4090,38,37,9,Newham,E00182061,214401,10,4.666046906995475,0,634073.1161,4290,1,37,9
1,new_4091,0,12,-28,Bromley,E00003914,98658,16,3.0001051669363177,0,0,6280,0,12,-28
39,new_4092,38,51,-6,Bexley,E00002210,58736.97,12,3.3188070727241312,0,686192.6475,4895,1,51,-6
39,new_4093,38,13,-9,Lewisham,E00016229,130950,24,4.986827980320301,0,892070.1531,6165.000000000001,1,13,-9
39,new_4094,38,22,-19,Lewisham,E00016298,98483.72999999997,11,3.4049656506387564,0,1073555.7663,5075,1,22,-19
1,new_4095,0,-80,-12,Hounslow,E00012904,189381,8,4.958939982440617,0,0,4420.000000000001,0,-80,-12
39,new_4096,38,7,-61,Croydon,E00005487,133890,4,3.0788356708625733,0,636794.4828,5000.000000000001,1,7,-61
39,new_4097,38,33,-25,Bromley,E00003337,257355,7,2.512786602535511,0,669816.3395,5479.999999999999,1,33,-25
39,new_4098,38,0,-46,Croydon,E00005191,114519.44,28,4.922414870657853,0,989955.5592,5305,1,0,-46
39,new_4099,38,-38,41,Barnet,E00178733,45253.25000000001,17,2.578979308852586,0,532056.7464,4925,1,-38,41
1,new_4100,0,59,-29,Bexley,E00001892,73440,2,2.8544040534160295,0,0,4750.000000000001,0,59,-29
39,new_4101,38,-19,-30,Merton,E00017232,75472.41000000002,22,3.0459970454928964,0,672934.0833,4134.999999999999,1,-19,-30
1,new_4102,0,-89,0,Hillingdon,E00012181,126425,9,4.780998814828298,0,0,5910,0,-89,0
39,new_4103,38,-6,43,Haringey,E00010549,40701.09,14,4.172051945968456,0,634181.3167,4490.000000000001,1,-6,43
39,new_4104,38,-25,35,Barnet,E00001044,135321,9,4.080892893958397,0,1517634.3571,9795,1,-25,35
1,new_4105,0,54,-17,Bexley,E00002179,70466,7,3.5808584644151153,0,0,6000,0,54,-17
39,new_4106,38,-2,-32,Croydon,E00005760,93003.37,18,2.75218188583439,0,803340.0477,3590,1,-2,-32
1,new_4107,0,-60,31,Harrow,E00010705,159879,17,2.539255280762136,0,0,6145,0,-60,31
1,new_4108,0,82,21,Havering,E00011905,71976,3,4.143531444434245,0,0,5970,0,82,21
39,new_4109,38,40,-48,Bromley,E00003662,83630,6,4.025259404835896,0,747694.9159,5990,1,40,-48
2,new_4110,1,-38,32,Barnet,E00001517,94305,13,4.600311500137194,0,874797.8935,5695.000000000001,0,-38,32
39,new_4111,38,-37,41,Barnet,E00178846,31831,14,4.321765938711846,0,861100.2934,4385,1,-37,41
39,new_4112,38,3,33,Hackney,E00009036,68086.49,15,4.231364761660577,0,1081060.479,5650.000000000001,1,3,33
39,new_4113,38,-68,-24,Richmond upon Thames,E00019247,149110,7,4.824559240007102,0,1787820.3929,6650,1,-68,-24
1,new_4114,0,-1,-74,Croydon,E00005087,162544,5,4.285118843851594,0,0,4700,0,-1,-74
1,new_4115,0,-87,30,Hillingdon,E00012246,227090,10,4.089735099013021,0,0,6655,0,-87,30
1,new_4116,0,37,-57,Bromley,E00003645,103560,2,4.0029022666809615,0,0,5195.000000000001,0,37,-57
1,new_4117,0,11,49,Enfield,E00007085,39762,8,3.0556202084958706,0,0,3590,0,11,49
1,new_4118,0,33,-27,Bromley,E00003362,186881,7,4.02749717786774,0,0,6690,0,33,-27
1,new_4119,0,-92,45,Hillingdon,E00012150,149394,3,2.68267819746501,0,0,5500.000000000001,0,-92,45
5,new_4120,4,8,-13,Southwark,E00020224,189680,29,4.046547522247236,0,693989.6796,6895.000000000001,0,8,-13
39,new_4121,38,6,58,Enfield,E00007355,50452.64000000001,9,3.1340228305754323,0,541825.1026,5265,1,6,58
39,new_4122,38,-14,-36,Merton,E00017075,93870,7,3.988741203421866,0,432366.9667,4070,1,-14,-36
5,new_4123,4,-76,23,Hillingdon,E00012436,200299,7,3.1113677420776336,0,641810.3813,5940.000000000001,0,-76,23
1,new_4124,0,-52,-4,Hounslow,E00013324,66594,20,2.931893376384468,0,0,3599.999999999999,0,-52,-4
1,new_4125,0,-36,63,Barnet,E00001249,144381,3,3.1868808366582257,0,0,6310,0,-36,63
39,new_4126,38,47,-34,Bromley,E00003557,77372.14,8,2.8739555719316936,0,656898.0662,4245,1,47,-34
1,new_4127,0,-1,70,Enfield,E00007029,90725,6,3.4705153191606923,0,0,4550,0,-1,70
39,new_4128,38,66,17,Havering,E00011845,31646,3,4.484436957621364,0,697409.0474,4024.999999999999,1,66,17
3,new_4129,2,43,-54,Bromley,E00003658,142983,2,3.164139038729239,0,1535997.9884,5620,0,43,-54
39,new_4130,38,-12,-60,Sutton,E00020667,211463,7,3.484897239658215,0,573593.2192,5015,1,-12,-60
39,new_4131,38,-42,41,Barnet,E00178854,44626,23,3.550612602100215,0,496356.6205,4840,1,-42,41
39,new_4132,38,52,38,Barking and Dagenham,E00000165,64985.63,4,3.0405645504212244,0,723127.2565,3920,1,52,38
1,new_4133,0,83,15,Havering,E00011924,58868,1,3.606712721295256,0,0,5559.999999999999,0,83,15
