"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"model_unlimitedlocation_0722_allocation.nlogo"
"try07192225"
"07/22/2025 23:38:15:156 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","constant_a","reach_distance","constant_b","constant_c","[step]","total-exits","initial-total-pubs","initial-red-pubs","tick-exit","tick-exit-red","exit-rate","exit-rate-red","remaining-total-pubs","remaining-red-pubs"
"830","1.005","5","0.04","100","20","2356","2955","1644","2","0","0.676818950930626","0","2953","1644"
"831","1.005","5","0.04","100","21","2323","2955","1626","0","0","0","0","2955","1626"
"833","1.005","5","0.5","40","19","590","2955","2448","0","0","0","0","2955","2448"
"828","1.005","5","0.04","100","21","2350","2955","1629","1","0","0.338409475465313","0","2954","1629"
"829","1.005","5","0.04","100","21","2297","2955","1619","2","0","0.676818950930626","0","2953","1619"
"826","1.005","5","0.04","100","22","2378","2955","1631","1","1","0.338409475465313","0.6131207847946045","2954","1630"
"832","1.005","5","0.04","100","21","2331","2955","1642","0","0","0","0","2955","1642"
"830","1.005","5","0.04","100","21","2357","2955","1644","1","0","0.338409475465313","0","2954","1644"
"831","1.005","5","0.04","100","22","2324","2955","1626","1","0","0.338409475465313","0","2954","1626"
"833","1.005","5","0.5","40","20","590","2955","2448","0","0","0","0","2955","2448"
"828","1.005","5","0.04","100","22","2353","2955","1629","3","0","1.0152284263959392","0","2952","1629"
"829","1.005","5","0.04","100","22","2298","2955","1619","1","0","0.338409475465313","0","2954","1619"
"826","1.005","5","0.04","100","23","2380","2955","1630","2","0","0.676818950930626","0","2953","1630"
"832","1.005","5","0.04","100","22","2331","2955","1642","0","0","0","0","2955","1642"
"830","1.005","5","0.04","100","22","2357","2955","1644","0","0","0","0","2955","1644"
"831","1.005","5","0.04","100","23","2325","2955","1626","1","0","0.338409475465313","0","2954","1626"
"828","1.005","5","0.04","100","23","2355","2955","1629","2","0","0.676818950930626","0","2953","1629"
"833","1.005","5","0.5","40","21","590","2955","2448","0","0","0","0","2955","2448"
"829","1.005","5","0.04","100","23","2298","2955","1619","0","0","0","0","2955","1619"
"826","1.005","5","0.04","100","24","2381","2955","1630","1","0","0.338409475465313","0","2954","1630"
"832","1.005","5","0.04","100","23","2331","2955","1642","0","0","0","0","2955","1642"
"830","1.005","5","0.04","100","23","2358","2955","1644","1","0","0.338409475465313","0","2954","1644"
"831","1.005","5","0.04","100","24","2326","2955","1626","1","0","0.338409475465313","0","2954","1626"
"829","1.005","5","0.04","100","24","2298","2955","1619","0","0","0","0","2955","1619"
"828","1.005","5","0.04","100","24","2356","2955","1629","1","0","0.338409475465313","0","2954","1629"
"833","1.005","5","0.5","40","22","590","2955","2448","0","0","0","0","2955","2448"
"826","1.005","5","0.04","100","25","2381","2955","1630","0","0","0","0","2955","1630"
"832","1.005","5","0.04","100","24","2331","2955","1642","0","0","0","0","2955","1642"
"830","1.005","5","0.04","100","24","2358","2955","1644","0","0","0","0","2955","1644"
"831","1.005","5","0.04","100","25","2327","2955","1626","1","0","0.338409475465313","0","2954","1626"
"829","1.005","5","0.04","100","25","2299","2955","1619","1","1","0.338409475465313","0.6176652254478073","2954","1618"
"828","1.005","5","0.04","100","25","2357","2955","1629","1","0","0.338409475465313","0","2954","1629"
"826","1.005","5","0.04","100","26","2381","2955","1630","0","0","0","0","2955","1630"
"833","1.005","5","0.5","40","23","590","2955","2448","0","0","0","0","2955","2448"
"832","1.005","5","0.04","100","25","2331","2955","1642","0","0","0","0","2955","1642"
"830","1.005","5","0.04","100","25","2358","2955","1644","0","0","0","0","2955","1644"
"831","1.005","5","0.04","100","26","2328","2955","1626","1","0","0.338409475465313","0","2954","1626"
"828","1.005","5","0.04","100","26","2357","2955","1629","0","0","0","0","2955","1629"
"829","1.005","5","0.04","100","26","2300","2955","1618","1","0","0.338409475465313","0","2954","1618"
"826","1.005","5","0.04","100","27","2381","2955","1630","0","0","0","0","2955","1630"
"833","1.005","5","0.5","40","24","590","2955","2448","0","0","0","0","2955","2448"
"832","1.005","5","0.04","100","26","2331","2955","1642","0","0","0","0","2955","1642"
"831","1.005","5","0.04","100","27","2329","2955","1626","1","1","0.338409475465313","0.6150061500615006","2954","1625"
"830","1.005","5","0.04","100","26","2358","2955","1644","0","0","0","0","2955","1644"
"828","1.005","5","0.04","100","27","2358","2955","1629","1","0","0.338409475465313","0","2954","1629"
"829","1.005","5","0.04","100","27","2301","2955","1618","1","0","0.338409475465313","0","2954","1618"
"826","1.005","5","0.04","100","28","2381","2955","1630","0","0","0","0","2955","1630"
"833","1.005","5","0.5","40","25","590","2955","2448","0","0","0","0","2955","2448"
"832","1.005","5","0.04","100","27","2331","2955","1642","0","0","0","0","2955","1642"
"831","1.005","5","0.04","100","28","2330","2955","1625","1","0","0.338409475465313","0","2954","1625"
"828","1.005","5","0.04","100","28","2359","2955","1629","1","0","0.338409475465313","0","2954","1629"
"830","1.005","5","0.04","100","27","2358","2955","1644","0","0","0","0","2955","1644"
"826","1.005","5","0.04","100","29","2381","2955","1630","0","0","0","0","2955","1630"
"829","1.005","5","0.04","100","28","2303","2955","1618","2","0","0.676818950930626","0","2953","1618"
"833","1.005","5","0.5","40","26","590","2955","2448","0","0","0","0","2955","2448"
"831","1.005","5","0.04","100","29","2331","2955","1625","1","0","0.338409475465313","0","2954","1625"
"832","1.005","5","0.04","100","28","2331","2955","1642","0","0","0","0","2955","1642"
"828","1.005","5","0.04","100","29","2360","2955","1629","1","0","0.338409475465313","0","2954","1629"
"830","1.005","5","0.04","100","28","2358","2955","1644","0","0","0","0","2955","1644"
"829","1.005","5","0.04","100","29","2305","2955","1618","2","0","0.676818950930626","0","2953","1618"
"833","1.005","5","0.5","40","27","590","2955","2448","0","0","0","0","2955","2448"
"832","1.005","5","0.04","100","29","2331","2955","1642","0","0","0","0","2955","1642"
"830","1.005","5","0.04","100","29","2358","2955","1644","0","0","0","0","2955","1644"
"833","1.005","5","0.5","40","28","590","2955","2448","0","0","0","0","2955","2448"
"833","1.005","5","0.5","40","29","590","2955","2448","0","0","0","0","2955","2448"
"834","1.005","5","0.5","40","0","0","0","0","0","0","0","0","0","0"
"834","1.005","5","0.5","40","1","494","2955","2955","494","494","167.17428087986463","167.17428087986463","2461","2461"
"835","1.005","5","0.5","40","0","0","0","0","0","0","0","0","0","0"
"834","1.005","5","0.5","40","2","552","2955","2461","58","13","19.627749576988155","5.2824055262088585","2897","2448"
"836","1.005","5","0.5","40","0","0","0","0","0","0","0","0","0","0"
"837","1.005","5","0.5","40","0","0","0","0","0","0","0","0","0","0"
"835","1.005","5","0.5","40","1","494","2955","2955","494","494","167.17428087986463","167.17428087986463","2461","2461"
"838","1.005","5","0.5","40","0","0","0","0","0","0","0","0","0","0"
"834","1.005","5","0.5","40","3","562","2955","2448","10","3","3.3840947546531304","1.2254901960784315","2945","2445"
"836","1.005","5","0.5","40","1","494","2955","2955","494","494","167.17428087986463","167.17428087986463","2461","2461"
"835","1.005","5","0.5","40","2","568","2955","2461","74","12","25.042301184433164","4.876066639577408","2881","2449"
"837","1.005","5","0.5","40","1","494","2955","2955","494","494","167.17428087986463","167.17428087986463","2461","2461"
"839","1.005","5","0.5","40","0","0","0","0","0","0","0","0","0","0"
"838","1.005","5","0.5","40","1","494","2955","2955","494","494","167.17428087986463","167.17428087986463","2461","2461"
"840","1.005","5","0.5","40","0","0","0","0","0","0","0","0","0","0"
"834","1.005","5","0.5","40","4","563","2955","2445","1","0","0.338409475465313","0","2954","2445"
"836","1.005","5","0.5","40","2","565","2955","2461","71","9","24.027072758037228","3.6570499796830553","2884","2452"
"837","1.005","5","0.5","40","2","565","2955","2461","71","7","24.027072758037228","2.844372206420154","2884","2454"
"835","1.005","5","0.5","40","3","578","2955","2449","10","0","3.3840947546531304","0","2945","2449"
"839","1.005","5","0.5","40","1","494","2955","2955","494","494","167.17428087986463","167.17428087986463","2461","2461"
"838","1.005","5","0.5","40","2","562","2955","2461","68","9","23.01184433164129","3.6570499796830553","2887","2452"
"840","1.005","5","0.5","40","1","494","2955","2955","494","494","167.17428087986463","167.17428087986463","2461","2461"
"834","1.005","5","0.5","40","5","563","2955","2445","0","0","0","0","2955","2445"
"836","1.005","5","0.5","40","3","581","2955","2452","16","0","5.414551607445008","0","2939","2452"
"835","1.005","5","0.5","40","4","580","2955","2449","2","0","0.676818950930626","0","2953","2449"
"837","1.005","5","0.5","40","3","582","2955","2454","17","2","5.752961082910322","0.8149959250203749","2938","2452"
"839","1.005","5","0.5","40","2","561","2955","2461","67","10","22.673434856175973","4.063388866314506","2888","2451"
"838","1.005","5","0.5","40","3","573","2955","2452","11","5","3.7225042301184432","2.039151712887439","2944","2447"
"840","1.005","5","0.5","40","2","554","2955","2461","60","9","20.30456852791878","3.6570499796830553","2895","2452"
"834","1.005","5","0.5","40","6","563","2955","2445","0","0","0","0","2955","2445"
"835","1.005","5","0.5","40","5","580","2955","2449","0","0","0","0","2955","2449"
"837","1.005","5","0.5","40","4","585","2955","2452","3","1","1.0152284263959392","0.4078303425774878","2952","2451"
"836","1.005","5","0.5","40","4","582","2955","2452","1","0","0.338409475465313","0","2954","2452"
"839","1.005","5","0.5","40","3","575","2955","2451","14","1","4.737732656514383","0.4079967360261118","2941","2450"
"838","1.005","5","0.5","40","4","576","2955","2447","3","1","1.0152284263959392","0.4086636697997548","2952","2446"
"840","1.005","5","0.5","40","3","566","2955","2452","12","1","4.060913705583757","0.4078303425774878","2943","2451"
"834","1.005","5","0.5","40","7","563","2955","2445","0","0","0","0","2955","2445"
"835","1.005","5","0.5","40","6","580","2955","2449","0","0","0","0","2955","2449"
"837","1.005","5","0.5","40","5","585","2955","2451","0","0","0","0","2955","2451"
"836","1.005","5","0.5","40","5","582","2955","2452","0","0","0","0","2955","2452"
"839","1.005","5","0.5","40","4","576","2955","2450","1","0","0.338409475465313","0","2954","2450"
"840","1.005","5","0.5","40","4","567","2955","2451","1","1","0.338409475465313","0.4079967360261118","2954","2450"
"838","1.005","5","0.5","40","5","577","2955","2446","1","1","0.338409475465313","0.40883074407195424","2954","2445"
"834","1.005","5","0.5","40","8","563","2955","2445","0","0","0","0","2955","2445"
"837","1.005","5","0.5","40","6","585","2955","2451","0","0","0","0","2955","2451"
"835","1.005","5","0.5","40","7","580","2955","2449","0","0","0","0","2955","2449"
"836","1.005","5","0.5","40","6","582","2955","2452","0","0","0","0","2955","2452"
"839","1.005","5","0.5","40","5","576","2955","2450","0","0","0","0","2955","2450"
"840","1.005","5","0.5","40","5","568","2955","2450","1","0","0.338409475465313","0","2954","2450"
"838","1.005","5","0.5","40","6","579","2955","2445","2","1","0.676818950930626","0.40899795501022496","2953","2444"
"837","1.005","5","0.5","40","7","585","2955","2451","0","0","0","0","2955","2451"
"834","1.005","5","0.5","40","9","563","2955","2445","0","0","0","0","2955","2445"
"835","1.005","5","0.5","40","8","580","2955","2449","0","0","0","0","2955","2449"
"836","1.005","5","0.5","40","7","582","2955","2452","0","0","0","0","2955","2452"
"839","1.005","5","0.5","40","6","576","2955","2450","0","0","0","0","2955","2450"
"840","1.005","5","0.5","40","6","569","2955","2450","1","0","0.338409475465313","0","2954","2450"
"838","1.005","5","0.5","40","7","579","2955","2444","0","0","0","0","2955","2444"
"834","1.005","5","0.5","40","10","563","2955","2445","0","0","0","0","2955","2445"
"837","1.005","5","0.5","40","8","585","2955","2451","0","0","0","0","2955","2451"
"835","1.005","5","0.5","40","9","580","2955","2449","0","0","0","0","2955","2449"
"839","1.005","5","0.5","40","7","576","2955","2450","0","0","0","0","2955","2450"
"836","1.005","5","0.5","40","8","582","2955","2452","0","0","0","0","2955","2452"
"840","1.005","5","0.5","40","7","570","2955","2450","1","0","0.338409475465313","0","2954","2450"
"838","1.005","5","0.5","40","8","579","2955","2444","0","0","0","0","2955","2444"
"834","1.005","5","0.5","40","11","563","2955","2445","0","0","0","0","2955","2445"
"837","1.005","5","0.5","40","9","585","2955","2451","0","0","0","0","2955","2451"
"835","1.005","5","0.5","40","10","580","2955","2449","0","0","0","0","2955","2449"
"839","1.005","5","0.5","40","8","576","2955","2450","0","0","0","0","2955","2450"
"836","1.005","5","0.5","40","9","582","2955","2452","0","0","0","0","2955","2452"
"838","1.005","5","0.5","40","9","579","2955","2444","0","0","0","0","2955","2444"
"840","1.005","5","0.5","40","8","570","2955","2450","0","0","0","0","2955","2450"
"834","1.005","5","0.5","40","12","563","2955","2445","0","0","0","0","2955","2445"
"837","1.005","5","0.5","40","10","585","2955","2451","0","0","0","0","2955","2451"
"835","1.005","5","0.5","40","11","580","2955","2449","0","0","0","0","2955","2449"
"839","1.005","5","0.5","40","9","576","2955","2450","0","0","0","0","2955","2450"
"836","1.005","5","0.5","40","10","582","2955","2452","0","0","0","0","2955","2452"
"840","1.005","5","0.5","40","9","570","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","10","579","2955","2444","0","0","0","0","2955","2444"
"827","1.005","5","0.04","100","2","1646","2955","1835","526","129","178.00338409475467","70.29972752043597","2429","1706"
"834","1.005","5","0.5","40","13","563","2955","2445","0","0","0","0","2955","2445"
"837","1.005","5","0.5","40","11","585","2955","2451","0","0","0","0","2955","2451"
"835","1.005","5","0.5","40","12","580","2955","2449","0","0","0","0","2955","2449"
"839","1.005","5","0.5","40","10","576","2955","2450","0","0","0","0","2955","2450"
"836","1.005","5","0.5","40","11","582","2955","2452","0","0","0","0","2955","2452"
"840","1.005","5","0.5","40","10","570","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","11","579","2955","2444","0","0","0","0","2955","2444"
"834","1.005","5","0.5","40","14","563","2955","2445","0","0","0","0","2955","2445"
"835","1.005","5","0.5","40","13","580","2955","2449","0","0","0","0","2955","2449"
"837","1.005","5","0.5","40","12","585","2955","2451","0","0","0","0","2955","2451"
"839","1.005","5","0.5","40","11","576","2955","2450","0","0","0","0","2955","2450"
"836","1.005","5","0.5","40","12","582","2955","2452","0","0","0","0","2955","2452"
"838","1.005","5","0.5","40","12","579","2955","2444","0","0","0","0","2955","2444"
"840","1.005","5","0.5","40","11","570","2955","2450","0","0","0","0","2955","2450"
"834","1.005","5","0.5","40","15","563","2955","2445","0","0","0","0","2955","2445"
"835","1.005","5","0.5","40","14","580","2955","2449","0","0","0","0","2955","2449"
"839","1.005","5","0.5","40","12","576","2955","2450","0","0","0","0","2955","2450"
"837","1.005","5","0.5","40","13","585","2955","2451","0","0","0","0","2955","2451"
"836","1.005","5","0.5","40","13","582","2955","2452","0","0","0","0","2955","2452"
"840","1.005","5","0.5","40","12","570","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","13","579","2955","2444","0","0","0","0","2955","2444"
"834","1.005","5","0.5","40","16","563","2955","2445","0","0","0","0","2955","2445"
"839","1.005","5","0.5","40","13","576","2955","2450","0","0","0","0","2955","2450"
"835","1.005","5","0.5","40","15","580","2955","2449","0","0","0","0","2955","2449"
"837","1.005","5","0.5","40","14","585","2955","2451","0","0","0","0","2955","2451"
"836","1.005","5","0.5","40","14","582","2955","2452","0","0","0","0","2955","2452"
"840","1.005","5","0.5","40","13","570","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","14","579","2955","2444","0","0","0","0","2955","2444"
"834","1.005","5","0.5","40","17","563","2955","2445","0","0","0","0","2955","2445"
"839","1.005","5","0.5","40","14","576","2955","2450","0","0","0","0","2955","2450"
"835","1.005","5","0.5","40","16","580","2955","2449","0","0","0","0","2955","2449"
"837","1.005","5","0.5","40","15","585","2955","2451","0","0","0","0","2955","2451"
"836","1.005","5","0.5","40","15","582","2955","2452","0","0","0","0","2955","2452"
"840","1.005","5","0.5","40","14","570","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","15","579","2955","2444","0","0","0","0","2955","2444"
"834","1.005","5","0.5","40","18","563","2955","2445","0","0","0","0","2955","2445"
"839","1.005","5","0.5","40","15","576","2955","2450","0","0","0","0","2955","2450"
"835","1.005","5","0.5","40","17","580","2955","2449","0","0","0","0","2955","2449"
"837","1.005","5","0.5","40","16","585","2955","2451","0","0","0","0","2955","2451"
"836","1.005","5","0.5","40","16","582","2955","2452","0","0","0","0","2955","2452"
"840","1.005","5","0.5","40","15","570","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","16","579","2955","2444","0","0","0","0","2955","2444"
"834","1.005","5","0.5","40","19","563","2955","2445","0","0","0","0","2955","2445"
"839","1.005","5","0.5","40","16","576","2955","2450","0","0","0","0","2955","2450"
"835","1.005","5","0.5","40","18","580","2955","2449","0","0","0","0","2955","2449"
"837","1.005","5","0.5","40","17","585","2955","2451","0","0","0","0","2955","2451"
"836","1.005","5","0.5","40","17","582","2955","2452","0","0","0","0","2955","2452"
"840","1.005","5","0.5","40","16","570","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","17","579","2955","2444","0","0","0","0","2955","2444"
"834","1.005","5","0.5","40","20","563","2955","2445","0","0","0","0","2955","2445"
"835","1.005","5","0.5","40","19","580","2955","2449","0","0","0","0","2955","2449"
"839","1.005","5","0.5","40","17","576","2955","2450","0","0","0","0","2955","2450"
"837","1.005","5","0.5","40","18","585","2955","2451","0","0","0","0","2955","2451"
"836","1.005","5","0.5","40","18","582","2955","2452","0","0","0","0","2955","2452"
"838","1.005","5","0.5","40","18","579","2955","2444","0","0","0","0","2955","2444"
"840","1.005","5","0.5","40","17","570","2955","2450","0","0","0","0","2955","2450"
"834","1.005","5","0.5","40","21","563","2955","2445","0","0","0","0","2955","2445"
"835","1.005","5","0.5","40","20","580","2955","2449","0","0","0","0","2955","2449"
"839","1.005","5","0.5","40","18","576","2955","2450","0","0","0","0","2955","2450"
"837","1.005","5","0.5","40","19","585","2955","2451","0","0","0","0","2955","2451"
"836","1.005","5","0.5","40","19","582","2955","2452","0","0","0","0","2955","2452"
"838","1.005","5","0.5","40","19","579","2955","2444","0","0","0","0","2955","2444"
"840","1.005","5","0.5","40","18","570","2955","2450","0","0","0","0","2955","2450"
"834","1.005","5","0.5","40","22","563","2955","2445","0","0","0","0","2955","2445"
"839","1.005","5","0.5","40","19","576","2955","2450","0","0","0","0","2955","2450"
"835","1.005","5","0.5","40","21","580","2955","2449","0","0","0","0","2955","2449"
"837","1.005","5","0.5","40","20","585","2955","2451","0","0","0","0","2955","2451"
"836","1.005","5","0.5","40","20","582","2955","2452","0","0","0","0","2955","2452"
"838","1.005","5","0.5","40","20","579","2955","2444","0","0","0","0","2955","2444"
"834","1.005","5","0.5","40","23","563","2955","2445","0","0","0","0","2955","2445"
"840","1.005","5","0.5","40","19","570","2955","2450","0","0","0","0","2955","2450"
"839","1.005","5","0.5","40","20","576","2955","2450","0","0","0","0","2955","2450"
"835","1.005","5","0.5","40","22","580","2955","2449","0","0","0","0","2955","2449"
"837","1.005","5","0.5","40","21","585","2955","2451","0","0","0","0","2955","2451"
"836","1.005","5","0.5","40","21","582","2955","2452","0","0","0","0","2955","2452"
"840","1.005","5","0.5","40","20","570","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","21","579","2955","2444","0","0","0","0","2955","2444"
"834","1.005","5","0.5","40","24","563","2955","2445","0","0","0","0","2955","2445"
"839","1.005","5","0.5","40","21","576","2955","2450","0","0","0","0","2955","2450"
"835","1.005","5","0.5","40","23","580","2955","2449","0","0","0","0","2955","2449"
"837","1.005","5","0.5","40","22","585","2955","2451","0","0","0","0","2955","2451"
"834","1.005","5","0.5","40","25","563","2955","2445","0","0","0","0","2955","2445"
"840","1.005","5","0.5","40","21","571","2955","2450","1","1","0.338409475465313","0.40816326530612246","2954","2449"
"836","1.005","5","0.5","40","22","582","2955","2452","0","0","0","0","2955","2452"
"838","1.005","5","0.5","40","22","579","2955","2444","0","0","0","0","2955","2444"
"839","1.005","5","0.5","40","22","576","2955","2450","0","0","0","0","2955","2450"
"835","1.005","5","0.5","40","24","580","2955","2449","0","0","0","0","2955","2449"
"837","1.005","5","0.5","40","23","585","2955","2451","0","0","0","0","2955","2451"
"834","1.005","5","0.5","40","26","563","2955","2445","0","0","0","0","2955","2445"
"836","1.005","5","0.5","40","23","582","2955","2452","0","0","0","0","2955","2452"
"839","1.005","5","0.5","40","23","576","2955","2450","0","0","0","0","2955","2450"
"840","1.005","5","0.5","40","22","571","2955","2449","0","0","0","0","2955","2449"
"835","1.005","5","0.5","40","25","580","2955","2449","0","0","0","0","2955","2449"
"838","1.005","5","0.5","40","23","579","2955","2444","0","0","0","0","2955","2444"
"837","1.005","5","0.5","40","24","585","2955","2451","0","0","0","0","2955","2451"
"834","1.005","5","0.5","40","27","563","2955","2445","0","0","0","0","2955","2445"
"839","1.005","5","0.5","40","24","576","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","24","579","2955","2444","0","0","0","0","2955","2444"
"835","1.005","5","0.5","40","26","580","2955","2449","0","0","0","0","2955","2449"
"840","1.005","5","0.5","40","23","571","2955","2449","0","0","0","0","2955","2449"
"836","1.005","5","0.5","40","24","582","2955","2452","0","0","0","0","2955","2452"
"837","1.005","5","0.5","40","25","585","2955","2451","0","0","0","0","2955","2451"
"834","1.005","5","0.5","40","28","563","2955","2445","0","0","0","0","2955","2445"
"840","1.005","5","0.5","40","24","571","2955","2449","0","0","0","0","2955","2449"
"835","1.005","5","0.5","40","27","580","2955","2449","0","0","0","0","2955","2449"
"839","1.005","5","0.5","40","25","576","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","25","579","2955","2444","0","0","0","0","2955","2444"
"836","1.005","5","0.5","40","25","582","2955","2452","0","0","0","0","2955","2452"
"837","1.005","5","0.5","40","26","585","2955","2451","0","0","0","0","2955","2451"
"834","1.005","5","0.5","40","29","563","2955","2445","0","0","0","0","2955","2445"
"835","1.005","5","0.5","40","28","580","2955","2449","0","0","0","0","2955","2449"
"840","1.005","5","0.5","40","25","571","2955","2449","0","0","0","0","2955","2449"
"839","1.005","5","0.5","40","26","576","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","26","579","2955","2444","0","0","0","0","2955","2444"
"836","1.005","5","0.5","40","26","582","2955","2452","0","0","0","0","2955","2452"
"837","1.005","5","0.5","40","27","585","2955","2451","0","0","0","0","2955","2451"
"835","1.005","5","0.5","40","29","580","2955","2449","0","0","0","0","2955","2449"
"840","1.005","5","0.5","40","26","571","2955","2449","0","0","0","0","2955","2449"
"839","1.005","5","0.5","40","27","576","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","27","579","2955","2444","0","0","0","0","2955","2444"
"836","1.005","5","0.5","40","27","582","2955","2452","0","0","0","0","2955","2452"
"837","1.005","5","0.5","40","28","585","2955","2451","0","0","0","0","2955","2451"
"840","1.005","5","0.5","40","27","571","2955","2449","0","0","0","0","2955","2449"
"839","1.005","5","0.5","40","28","576","2955","2450","0","0","0","0","2955","2450"
"838","1.005","5","0.5","40","28","579","2955","2444","0","0","0","0","2955","2444"
"836","1.005","5","0.5","40","28","582","2955","2452","0","0","0","0","2955","2452"
"837","1.005","5","0.5","40","29","585","2955","2451","0","0","0","0","2955","2451"
"840","1.005","5","0.5","40","28","571","2955","2449","0","0","0","0","2955","2449"
"838","1.005","5","0.5","40","29","579","2955","2444","0","0","0","0","2955","2444"
"839","1.005","5","0.5","40","29","576","2955","2450","0","0","0","0","2955","2450"
"836","1.005","5","0.5","40","29","582","2955","2452","0","0","0","0","2955","2452"
"840","1.005","5","0.5","40","29","571","2955","2449","0","0","0","0","2955","2449"
"841","1.005","5","0.5","60","0","0","0","0","0","0","0","0","0","0"
"842","1.005","5","0.5","60","0","0","0","0","0","0","0","0","0","0"
"841","1.005","5","0.5","60","1","666","2955","2955","666","666","225.38071065989848","225.38071065989848","2289","2289"
"842","1.005","5","0.5","60","1","666","2955","2955","666","666","225.38071065989848","225.38071065989848","2289","2289"
"841","1.005","5","0.5","60","2","830","2955","2289","164","35","55.49915397631134","15.290519877675841","2791","2254"
"842","1.005","5","0.5","60","2","827","2955","2289","161","39","54.4839255499154","17.03800786369594","2794","2250"
"841","1.005","5","0.5","60","3","861","2955","2254","31","5","10.490693739424705","2.218278615794144","2924","2249"
"842","1.005","5","0.5","60","3","865","2955","2250","38","2","12.859560067681896","0.888888888888889","2917","2248"
"843","1.005","5","0.5","60","0","0","0","0","0","0","0","0","0","0"
"841","1.005","5","0.5","60","4","874","2955","2249","13","2","4.399323181049069","0.889284126278346","2942","2247"
"846","1.005","5","0.5","60","0","0","0","0","0","0","0","0","0","0"
"845","1.005","5","0.5","60","0","0","0","0","0","0","0","0","0","0"
"847","1.005","5","0.5","60","0","0","0","0","0","0","0","0","0","0"
"844","1.005","5","0.5","60","0","0","0","0","0","0","0","0","0","0"
"842","1.005","5","0.5","60","4","879","2955","2248","14","2","4.737732656514383","0.889679715302491","2941","2246"
"843","1.005","5","0.5","60","1","666","2955","2955","666","666","225.38071065989848","225.38071065989848","2289","2289"
"841","1.005","5","0.5","60","5","877","2955","2247","3","1","1.0152284263959392","0.4450378282153983","2952","2246"
"845","1.005","5","0.5","60","1","666","2955","2955","666","666","225.38071065989848","225.38071065989848","2289","2289"
"846","1.005","5","0.5","60","1","666","2955","2955","666","666","225.38071065989848","225.38071065989848","2289","2289"
"847","1.005","5","0.5","60","1","666","2955","2955","666","666","225.38071065989848","225.38071065989848","2289","2289"
"842","1.005","5","0.5","60","5","884","2955","2246","5","0","1.6920473773265652","0","2950","2246"
"844","1.005","5","0.5","60","1","666","2955","2955","666","666","225.38071065989848","225.38071065989848","2289","2289"
"843","1.005","5","0.5","60","2","833","2955","2289","167","50","56.51438240270728","21.843599825251204","2788","2239"
"841","1.005","5","0.5","60","6","878","2955","2246","1","0","0.338409475465313","0","2954","2246"
"845","1.005","5","0.5","60","2","838","2955","2289","172","41","58.20642978003384","17.911751856705983","2783","2248"
"846","1.005","5","0.5","60","2","816","2955","2289","150","24","50.76142131979695","10.484927916120578","2805","2265"
"847","1.005","5","0.5","60","2","813","2955","2289","147","36","49.746192893401016","15.727391874180864","2808","2253"
"842","1.005","5","0.5","60","6","885","2955","2246","1","0","0.338409475465313","0","2954","2246"
"844","1.005","5","0.5","60","2","827","2955","2289","161","40","54.4839255499154","17.47487986020096","2794","2249"
"841","1.005","5","0.5","60","7","878","2955","2246","0","0","0","0","2955","2246"
"843","1.005","5","0.5","60","3","872","2955","2239","39","3","13.197969543147208","1.3398838767306833","2916","2236"
"845","1.005","5","0.5","60","3","889","2955","2248","51","4","17.258883248730964","1.779359430604982","2904","2244"
"846","1.005","5","0.5","60","3","851","2955","2265","35","5","11.844331641285956","2.207505518763797","2920","2260"
"847","1.005","5","0.5","60","3","847","2955","2253","34","7","11.505922165820644","3.1069684864624945","2921","2246"
"842","1.005","5","0.5","60","7","886","2955","2246","1","0","0.338409475465313","0","2954","2246"
"844","1.005","5","0.5","60","3","867","2955","2249","40","7","13.536379018612521","3.1124944419742104","2915","2242"
"841","1.005","5","0.5","60","8","878","2955","2246","0","0","0","0","2955","2246"
"843","1.005","5","0.5","60","4","883","2955","2236","11","1","3.7225042301184432","0.4472271914132379","2944","2235"
"827","1.005","5","0.04","100","3","1919","2955","1706","273","35","92.38578680203045","20.5158264947245","2682","1671"
"845","1.005","5","0.5","60","4","902","2955","2244","13","2","4.399323181049069","0.8912655971479501","2942","2242"
"846","1.005","5","0.5","60","4","866","2955","2260","15","8","5.076142131979695","3.5398230088495577","2940","2252"
"847","1.005","5","0.5","60","4","854","2955","2246","7","0","2.3688663282571913","0","2948","2246"
"844","1.005","5","0.5","60","4","873","2955","2242","6","2","2.0304568527918785","0.8920606601248885","2949","2240"
